metadata_decision,crawl_rescue,review_reason,score,title,source,date,url,query_family,query_id,product_hits,adulteration_hits,enforcement_hits,india_hits,exclude_hits,query_used
confirm_metadata_drop,0,no edible-oil product signal,8,Department Of Food Safety: Dc Directs Stern Action Against Food Adulteration,indiatimes.com,2023-07-08,https://timesofindia.indiatimes.com/city/mysuru/dc-directs-stern-action-against-food-adulteration/articleshow/101586707.cms,boolean,boolean_core_oils_fraud,,adulterat,food safety,india,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,8,"Disgustingly unhygienic"": Hyderabad samosa unit raided; reused oil and stale boiled eggs seized",indiatimes.com,2026-03-22,https://timesofindia.indiatimes.com/etimes/trending/disgustingly-unhygienic-hyderabad-samosa-unit-raided-reused-oil-and-stale-boiled-eggs-seized/articleshow/129729552.cms,boolean,boolean_core_oils_fraud,,reuse; reused,raid; raided; seize; seized,hyderabad; india,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,8,ED Files Prosecution Complaint Against Jayshri Gayatri Food Products In ₹19.69 Crore Dairy Adulteration Case,freepressjournal.in,2026-05-13,https://www.freepressjournal.in/bhopal/ed-files-prosecution-complaint-against-jayshri-gayatri-food-products-in-1969-crore-dairy-adulteration-case,boolean,boolean_named_oils_fraud,,adulterat,prosecution,bhopal; indian_source,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,8,"FDA Crackdown On Adulterated & Banned Food In Vasai-Virar: 18 Shops Sealed, ₹14 Lakh Worth Goods Confiscated",freepressjournal.in,2026-06-15,https://www.freepressjournal.in/mumbai/fda-crackdown-on-adulterated-banned-food-in-vasai-virar-18-shops-sealed-14-lakh-worth-goods-confiscated,boolean,boolean_core_oils_fraud,,adulterat,crackdown; fda,indian_source; mumbai,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,8,"FDA Seizes 24,000 kg of Unsafe Food Items in Nagpur Ahead of Diwali",indiatimes.com,2024-11-01,https://timesofindia.indiatimes.com/city/nagpur/fda-seizes-24000-kg-of-unsafe-food-items-in-nagpur-ahead-of-diwali/articleshow/114825782.cms,proximity,proximity_edible_oil_seized,,unsafe,fda; seize,india,,"(""edible oil seized""~10 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,8,"FDA Takes Action Against Food Adulteration: 1,928 kg Seized in Nashik",indiatimes.com,2024-10-31,https://timesofindia.indiatimes.com/city/nashik/fda-takes-action-against-food-adulteration-1928-kg-seized-in-nashik/articleshow/114824626.cms,boolean,boolean_core_oils_fraud,,adulterat,fda; seize; seized,india,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,8,"FSDA cracks down on food adulteration, seizes goods worth over ₹1 cr",hindustantimes.com,2025-10-13,https://www.hindustantimes.com/cities/lucknow-news/fsda-cracks-down-on-food-adulteration-seizes-goods-worth-over-1-cr-101760295421119.html,boolean,boolean_core_oils_fraud,,adulterat,fsda; seize,fsda; indian_source; lucknow,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,8,FSDA intensifies food quality checks to curb adulteration,indiatimes.com,2025-03-11,https://timesofindia.indiatimes.com/city/kanpur/fsda-intensifies-food-quality-checks-to-curb-adulteration/articleshow/118900944.cms,boolean,boolean_named_oils_fraud,,adulterat,fsda,fsda; india; kanpur,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,8,FSDA seizes adulterated food worth ₹12.34 crore in UP,hindustantimes.com,2026-03-02,https://www.hindustantimes.com/cities/lucknow-news/fsda-seizes-adulterated-food-worth-12-34-crore-in-up-101772463235324.html,boolean,boolean_core_oils_fraud,,adulterat,fsda; seize,fsda; indian_source; lucknow,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,8,FSDA starts drive against adulterated food items in Meerut,indiatimes.com,2021-04-13,https://timesofindia.indiatimes.com/city/meerut/fsda-starts-drive-against-adulterated-food-items-in-meerut/articleshow/82037129.cms,boolean,boolean_core_oils_fraud,,adulterat,fsda,fsda; india,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,8,FSSAI Arrests 10 Food Outlets In Andhra For Using Fried Oil; Know Health Hazards Of Consuming Reheated Oil,thelogicalindian.com,2023-01-06,https://thelogicalindian.com/trending/fssai-arrests-10-food-outlets-in-andhra-for-using-fried-oil-39706,boolean,boolean_core_oils_fraud,,reheated,fssai,andhra; fssai; india,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,8,"FSSAI Tightens Food Safety Rules Across Oils, Spices, Seafood, Pulses, Tackling Contamination And Enforcement Gaps",thelogicalindian.com,2026-05-29,https://thelogicalindian.com/fssai-tightens-food-safety-rules-across-oils-spices-seafood-pulses-tackling-contamination-and-enforcement-gaps/,boolean,boolean_core_oils_fraud,,contaminat,food safety; fssai,fssai; india,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,8,FSSAI's 2-week long campaign to check adulteration to last till 14 August,livemint.com,2022-08-03,https://www.livemint.com/news/india/fssais-2-week-long-campaign-to-check-adulteration-to-last-till-14-august-11659500215404.html,boolean,boolean_core_oils_fraud,,adulterat,fssai,fssai; india; indian_source,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,8,Fake Branded Clothes Worth 1.5L Seized; 3 Held,indiatimes.com,2024-03-05,https://timesofindia.indiatimes.com/city/aurangabad/fake-branded-clothes-worth-15l-seized-3-held/articleshow/108225041.cms,boolean,boolean_core_oils_fraud,,fake,seize; seized,india,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,8,Food Adulteration: Barnala admin imposes Rs 2L fine,indiatimes.com,2026-04-12,https://timesofindia.indiatimes.com/city/chandigarh/food-adulteration-barnala-admin-imposes-rs-2l-fine/articleshow/130198058.cms,boolean,boolean_core_oils_fraud,,adulterat,fine,chandigarh; india,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,8,"Food adulteration racket busted in Hyderabad; oil, namkeen worth lakhs seized",indiatoday.in,2026-04-23,https://www.indiatoday.in/cities/hyderabad/story/cyberabad-food-adulteration-raids-hyderabad-rs-64-lakh-seizure-28-arrested-2900680-2026-04-23?utm_source=rss,proximity,proximity_oil_adulteration,,adulterat,raid; raids; seize; seized; seizure,hyderabad; india; indian_source,,"(""oil adulteration""~6 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,8,Food safety administration flags substandard food products,nagalandpost.com,2026-04-29,https://nagalandpost.com/food-safety-administration-flags-substandard-food-products/,boolean,boolean_core_oils_fraud,,substandard,food safety,nagaland,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,8,"Golgappa , Coffee Samples Found Substandard In Himachal",ndtv.com,2024-11-21,https://www.ndtv.com/india-news/golgappa-water-coffee-samples-found-substandard-in-himachal-7067647,boolean,boolean_named_oils_fraud,,substandard,sample; samples,himachal; india; indian_source,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,8,"H-FAST raids unlicensed food godown in Charminar, seizes adulterated food",thehindu.com,2026-06-19,https://www.thehindu.com/news/national/telangana/h-fast-raids-unlicensed-food-godown-in-charminar-seizes-adulterated-food/article71121824.ece,boolean,boolean_core_oils_fraud,,adulterat,raid; raids; seize,indian_source; telangana,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,8,H-Fast Busts Unlicensed Fast-food Godown in Charminar; Seizes Adulterated Food,deccanchronicle.com,2026-06-19,https://www.deccanchronicle.com/southern-states/telangana/h-fast-busts-unlicensed-fast-food-godown-in-charminar-seizes-adulterated-food-1964649,boolean,boolean_core_oils_fraud,,adulterat,seize,indian_source; telangana,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,8,"Hyderabad man held for manufacturing fake Castrol oil, Rs 3L stock seized",siasat.com,2025-04-18,https://www.siasat.com/hyderabad-man-held-for-manufacturing-fake-castrol-oil-rs-3l-stock-seized-3209223/,proximity,proximity_oil_spurious,,fake,seize; seized,hyderabad; indian_source,,"(""oil spurious""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,8,"Inspection of Tirupati Eateries Reveals Unsafe Storage, Rodent Contamination",deccanchronicle.com,2026-05-01,https://www.deccanchronicle.com/southern-states/andhra-pradesh/inspection-of-tirupati-eateries-reveals-unsafe-storage-rodent-contamination-1953987,boolean,boolean_core_oils_fraud,,contaminat; unsafe,inspection,andhra; indian_source,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,8,"Jalgaon: FDA Cracks Down on Food Safety Violations; Gutkha Worth ₹18.5 Lakh Seized In Dhule, Substandard Food Products Worth ₹2.31 Lakh Confiscated",freepressjournal.in,2026-06-05,https://www.freepressjournal.in/pune/jalgaon-fda-cracks-down-on-food-safety-violations-gutkha-worth-185-lakh-seized-in-dhule-substandard-food-products-worth-231-lakh-confiscated,boolean,boolean_core_oils_fraud,,substandard,fda; food safety; seize; seized,indian_source,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal,8,"Maha govt, FDA crack down on oil manufacturers to check on adulteration",indiatimes.com,2022-01-28,https://economictimes.indiatimes.com/industry/cons-products/food/maha-govt-fda-crack-down-on-oil-manufacturers-to-check-on-adulteration/articleshow/89178574.cms,boolean,boolean_core_oils_fraud,,adulterat,fda,india,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
