article_id,title,source,date,url,file_path,query_family,query_id,rule_candidate,oil_role,final_label,confidence,reason,evidence_phrase,edible_oil_terms,adulteration_action_terms,negative_terms,llm_label,llm_confidence,llm_reason,llm_model,query_used,crawl_priority
959,Nutrition Lies at the Heart of India's Health Challenges: Soumya Swaminathan,outlookindia.com,2026-06-19,https://www.outlookindia.com/national/nutrition-lies-at-the-heart-of-indias-health-challenges-soumya-swaminathan,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
962,Cops crack down on paneer adulteration,thehansindia.com,2026-06-19,https://www.thehansindia.com/telangana/cops-crack-down-on-paneer-adulteration-1087770,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.7,Adulteration/enforcement signal appears without an edible-oil product term.,Cops crack down on paneer adulteration https://www.thehansindia.com/telangana/cops-crack-down-on-paneer-adulteration-1087770,,adulteration,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
3780,"Govt adopts a multi-pronged strategy to curb drug trafficking, cultivation",thehansindia.com,2026-06-19,https://www.thehansindia.com/andhra-pradesh/govt-adopts-a-multi-pronged-strategy-to-curb-drug-trafficking-cultivation-1087741,,proximity,proximity_oil_seized,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)",drop
961,9 high-protein air fryer snacks for office tiffin,indiatimes.com,2026-06-18,https://timesofindia.indiatimes.com/life-style/food-news/9-high-protein-air-fryer-snacks-for-office-tiffin/photostory/131839071.cms,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
963,Apples to tomatoes: What foods actually need to go in the fridge and what don't,indiatoday.in,2026-06-18,https://www.indiatoday.in/health/story/foods-to-refrigerate-expert-guide-on-tomatoes-bananas-eggs-butter-and-bread-2928978-2026-06-18,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
964,7 Brilliant Ways To Use Castor Oil For Thicker Eyebrows,femina.in,2026-06-18,https://www.femina.in/beauty/skin/7-brilliant-ways-to-use-castor-oil-for-thicker-eyebrows-290485.html,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
965,The DIY hair mask Madhu Chopra credits for her ‘full head of hair’,indianexpress.com,2026-06-18,https://indianexpress.com/article/lifestyle/diy-hair-mask-madhu-chopra-rice-water-coconut-oil-expert-10734414/,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
966,Stop doing this! How your fridge is secretly ruining your expensive groceries,indiatimes.com,2026-06-18,https://timesofindia.indiatimes.com/life-style/home-garden/stop-doing-this-how-your-fridge-is-secretly-ruining-your-expensive-groceries/articleshow/131823546.cms,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
3781,"Over 20,000 Kg Ganja Destroyed in AP",deccanchronicle.com,2026-06-18,https://www.deccanchronicle.com/southern-states/andhra-pradesh/over-20000-kg-ganja-destroyed-in-ap-1964521,,proximity,proximity_oil_seized,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)",drop
3782,Big Catch: International Drug Offender Nabbed in Anakapalli,deccanchronicle.com,2026-06-18,https://www.deccanchronicle.com/southern-states/andhra-pradesh/big-catch-international-drug-offender-nabbed-in-anakapalli-1964342,,proximity,proximity_oil_seized,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)",drop
31,Monocrotophos: Why is this poison still allowed in India?,indiatoday.in,2026-06-17,https://www.indiatoday.in/india/story/monocrotophos-india-highly-hazardous-pesticide-review-enforcement-gaps-2928414-2026-06-17,,boolean,boolean_core_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
967,Farmers seek distribution of GI-tagged Kavundapadi country sugar through PDS,thehindu.com,2026-06-17,https://www.thehindu.com/news/cities/Coimbatore/farmers-seek-distribution-of-gi-tagged-kavundapadi-country-sugar-through-pds/article71112736.ece,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
968,High-Protein Kala Chana Salad With Paneer For Weight Loss And Refreshing Summer Eating,hindustantimes.com,2026-06-17,https://www.hindustantimes.com/lifestyle/recipe/highprotein-kala-chana-salad-with-paneer-for-weight-loss-and-refreshing-summer-eating-101781678308272.html,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
3783,"US-Iran news LIVE: 'Iran to benefit from agreement if they behave,' says US Vice President JD Vance",livemint.com,2026-06-17,https://www.livemint.com/news/world/us-iran-peace-deal-live-updates-donald-trump-benjamin-netanyahu-tehran-washington-ceasefire-agreement-lebanon-strikes-11781653816821.html,,proximity,proximity_oil_seized,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)",drop
969,"Assam food safety raids uncover illegal fruit ripening, unsafe food products",assamtribune.com,2026-06-16,https://assamtribune.com/guwahati/assam-food-safety-raids-uncover-illegal-fruit-ripening-unsafe-food-products-1612781,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.7,Adulteration/enforcement signal appears without an edible-oil product term.,"Assam food safety raids uncover illegal fruit ripening, unsafe food products https://assamtribune.com/guwahati/assam-food-safety-raids-uncover-illegal-fruit-ripening-unsafe-food-products-1612781",,unsafe; food safety,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
970,"Saturn Retrograde 2026: Challenges May Increase For Aquarius During Sade Sati, Here's How To Cope",news18.com,2026-06-16,https://www.news18.com/lifestyle/spirituality/saturn-retrograde-2026-challenges-may-increase-for-aquarius-during-sade-sati-heres-how-to-cope-ws-l-10152100.html,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
3784,The Dangerous Tech Found Aboard ‘Dark-Fleet’ Tankers Captured by the U.S.,hindustantimes.com,2026-06-16,https://www.hindustantimes.com/world-news/the-dangerous-tech-found-aboard-dark-fleet-tankers-captured-by-the-us-101781594811787.html,,proximity,proximity_oil_seized,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)",drop
3786,Oil tanker seized near Assam–Nagaland border over suspected liquor smuggling,sentinelassam.com,2026-06-16,https://www.sentinelassam.com/north-east-india-news/assam-news/oil-tanker-seized-near-assamnagaland-border-over-suspected-liquor-smuggling,,proximity,proximity_oil_seized,False,adjacent_or_unclear,irrelevant,0.7,Adulteration/enforcement signal appears without an edible-oil product term.,Oil tanker seized near Assam–Nagaland border over suspected liquor smuggling https://www.sentinelassam.com/north-east-india-news/assam-news/oil-tanker-seized,,seized,,,,,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)",drop
32,"FDA Crackdown On Adulterated & Banned Food In Vasai-Virar: 18 Shops Sealed, ₹14 Lakh Worth Goods Confiscated",freepressjournal.in,2026-06-15,https://www.freepressjournal.in/mumbai/fda-crackdown-on-adulterated-banned-food-in-vasai-virar-18-shops-sealed-14-lakh-worth-goods-confiscated,,boolean,boolean_core_oils_fraud,False,adjacent_or_unclear,irrelevant,0.7,Adulteration/enforcement signal appears without an edible-oil product term.,"FDA Crackdown On Adulterated & Banned Food In Vasai-Virar: 18 Shops Sealed, ₹14 Lakh Worth Goods Confiscated https://www.freepressjournal.in/mumbai/fda-crackdown-on-adu",,adulterated; FDA; banned; crackdown,,,,,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
971,5 easy ways to use neem for skin and wellness during summer,indiatimes.com,2026-06-15,https://timesofindia.indiatimes.com/life-style/beauty/5-easy-ways-to-use-neem-for-skin-and-wellness-during-summer/photostory/131738113.cms,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
972,Minister Pijush Hazarika warns seed suppliers over delayed and bad-quality seed supply,sentinelassam.com,2026-06-15,https://www.sentinelassam.com/cities/guwahati-city/minister-pijush-hazarika-warns-seed-suppliers-over-delayed-and-bad-quality-seed-supply,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
3787,"UK seizes Russian 'shadow fleet' tanker, arrests Indian national over suspected sanctions offences",telegraphindia.com,2026-06-15,https://www.telegraphindia.com/world/united-kingdom-seizes-russian-shadow-fleet-tanker-arrests-indian-national-over-suspected-sanctions-offences/cid/2165647,,proximity,proximity_oil_seized,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)",drop
3789,Oil Tanker Suspected of Liquor Smuggling Seized Near Assam–Nagaland Border,sentinelassam.com,2026-06-15,https://www.sentinelassam.com/north-east-india-news/assam-news/oil-tanker-suspected-of-liquor-smuggling-seized-near-assamnagaland-border,,proximity,proximity_oil_seized,False,adjacent_or_unclear,irrelevant,0.7,Adulteration/enforcement signal appears without an edible-oil product term.,Oil Tanker Suspected of Liquor Smuggling Seized Near Assam–Nagaland Border https://www.sentinelassam.com/north-east-india-news/assam-news/oil-tanker-suspected-of-liquor-smuggling-seized-n,,seized,,,,,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)",drop
