keep,article_id,title,url,source,domain,date,status,query_family,query_id,query_used,metadata_label,metadata_score,review_priority,rule_reason,ghee_hits,signal_hits,llm_queue
,5936,810 Litres Of Ghee Seized In Surajpole,https://timesofindia.indiatimes.com/city/jaipur/810-litres-of-ghee-seized-in-surajpole/articleshow/104299904.cms,indiatimes.com,timesofindia.indiatimes.com,2023-10-10,downloaded_ghee_fulltext,title_only,title_ghee_enforcement,"((article_title:ghee OR article_title:""cow ghee"" OR article_title:""desi ghee"" OR article_title:""pure ghee"" OR article_title:""loose ghee"") AND (article_title:fssai OR article_title:fda OR article_title:""food safety"" OR article_title:raid OR article_title:seized) AND language:en)",likely_relevant,100,high,ghee product term in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,ghee,seized,1
,5938,"1,100 Litres Of Cheap Ghee Seized In City",https://timesofindia.indiatimes.com/city/jaipur/1100-litres-of-cheap-ghee-seized-in-city/articleshow/104512484.cms,indiatimes.com,timesofindia.indiatimes.com,2023-10-18,downloaded_ghee_fulltext,title_only,title_ghee_enforcement,"((article_title:ghee OR article_title:""cow ghee"" OR article_title:""desi ghee"" OR article_title:""pure ghee"" OR article_title:""loose ghee"") AND (article_title:fssai OR article_title:fda OR article_title:""food safety"" OR article_title:raid OR article_title:seized) AND language:en)",likely_relevant,100,high,ghee product term in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,ghee,seized,1
,5092,"3,000 kg adulterated ghee seized in Uttar Pradesh's Firozabad",https://www.indiatoday.in/cities/agra/story/diwali-2023-adulterated-ghee-seized-in-uttar-pradeshs-firozabad-2460654-2023-11-09?utm_source=rss,indiatoday.in,indiatoday.in,2023-11-09,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",likely_relevant,100,high,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,adulterated ghee; ghee,adulterated; seized,1
,1161,Fake ghee producing unit busted in Berhampur,https://www.thehansindia.com/news/national/fake-ghee-producing-unit-busted-in-berhampur-836741,thehansindia.com,thehansindia.com,2023-11-10,downloaded_ghee_fulltext,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",likely_relevant,100,high,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,fake ghee; ghee,fake,1
,1160,"Delhi: Fake Ghee Making Factory Busted In Dwarka, Labels Of Brands Such As Patanjali, Mother Dairy, Amul Recovered",https://www.india.com/news/delhi/delhi-fake-ghee-making-factory-busted-in-dwarka-labels-of-brands-such-as-patanjali-mother-dairy-amul-recovered-6531374/,india.com,india.com,2023-11-24,downloaded_ghee_fulltext,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",likely_relevant,100,high,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,fake ghee; ghee,fake,1
,5258,"Fake ghee manufacturing unit busted in Delhi, packaging material of Amul, Mother Dairy, Patanjali recovered",https://www.punjabnewsexpress.com/crime/news/fake-ghee-manufacturing-unit-busted-in-delhi-packaging-material-of-amul-mother-dairy-patanjali-recovered-230157,punjabnewsexpress.com,punjabnewsexpress.com,2023-11-24,downloaded_ghee_fulltext,boolean,boolean_ghee_adulterants_context,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (vanaspati OR ""vegetable ghee"") AND ((adulterated OR fake) OR (fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",likely_relevant,100,high,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,fake ghee; ghee,fake,1
,5259,"Fake ghee manufacturing unit busted in Delhi, packaging material of Amul, Mother Dairy, Patanjali recovered",https://www.punjabnewsexpress.com/news/news/fake-ghee-manufacturing-unit-busted-in-delhi-packaging-material-of-amul-mother-dairy-patanjali-recovered-230157,punjabnewsexpress.com,punjabnewsexpress.com,2023-11-24,downloaded_ghee_fulltext,boolean,boolean_ghee_adulterants_context,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (vanaspati OR ""vegetable ghee"") AND ((adulterated OR fake) OR (fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",likely_relevant,100,high,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,fake ghee; ghee,fake,1
,5106,Adulterated Ghee Seized in Gujarat: Beware of Duplicate Branded Ghee,https://timesofindia.indiatimes.com/city/ahmedabad/adulterated-ghee-seized-in-gujarat-beware-of-duplicate-branded-ghee/articleshow/106168455.cms,indiatimes.com,timesofindia.indiatimes.com,2023-12-21,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",likely_relevant,100,high,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,adulterated ghee; ghee,adulterated; seized,1
,5104,FDCA seizes 550 litres of adulterated ghee in Jamnagar,https://timesofindia.indiatimes.com/city/ahmedabad/fdca-seizes-550-litres-of-adulterated-ghee-in-jamnagar/articleshow/106651461.cms,indiatimes.com,timesofindia.indiatimes.com,2024-01-09,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",likely_relevant,100,high,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,adulterated ghee; ghee,adulterated,1
,5940,2.5k Litre Of Spurious Ghee Seized In Pali,https://timesofindia.indiatimes.com/city/jaipur/2-5k-litre-of-spurious-ghee-seized-in-pali/articleshow/107572083.cms,indiatimes.com,timesofindia.indiatimes.com,2024-02-10,downloaded_ghee_fulltext,title_only,title_ghee_enforcement,"((article_title:ghee OR article_title:""cow ghee"" OR article_title:""desi ghee"" OR article_title:""pure ghee"" OR article_title:""loose ghee"") AND (article_title:fssai OR article_title:fda OR article_title:""food safety"" OR article_title:raid OR article_title:seized) AND language:en)",likely_relevant,100,high,ghee product term in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,ghee,seized,1
,1152,Over 10K-litre fake ghee packed under well-known brand names seized in Jaipur,https://www.thehansindia.com/news/national/over-10k-litre-fake-ghee-packed-under-well-known-brand-names-seized-in-jaipur-860129,thehansindia.com,thehansindia.com,2024-02-21,downloaded_ghee_fulltext,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",likely_relevant,100,high,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,fake ghee; ghee,fake; seized,1
,1150,10k Litre of Spurious Ghee Seized in Jaipur: Fake Ghee Operation Uncovered,https://timesofindia.indiatimes.com/city/jaipur/10k-litre-of-spurious-ghee-seized-in-jaipur-fake-ghee-operation-uncovered/articleshow/107898461.cms,indiatimes.com,timesofindia.indiatimes.com,2024-02-22,downloaded_ghee_fulltext,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",likely_relevant,100,high,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,fake ghee; ghee,fake; seized,1
,5925,Duplicate Ghee Of Sumul Brand Seized,https://timesofindia.indiatimes.com/city/surat/duplicate-ghee-of-sumul-brand-seized/articleshow/108987277.cms,indiatimes.com,timesofindia.indiatimes.com,2024-04-03,downloaded_ghee_fulltext,title_only,title_ghee_enforcement,"((article_title:ghee OR article_title:""cow ghee"" OR article_title:""desi ghee"" OR article_title:""pure ghee"" OR article_title:""loose ghee"") AND (article_title:fssai OR article_title:fda OR article_title:""food safety"" OR article_title:raid OR article_title:seized) AND language:en)",likely_relevant,100,high,ghee product term in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,ghee,seized,1
,5528,"Ghee Found Adulterated, Shop Owner Fined Of ₹4l",https://timesofindia.indiatimes.com/city/kanpur/ghee-found-adulterated-shop-owner-fined-of-4l/articleshow/109018165.cms,indiatimes.com,timesofindia.indiatimes.com,2024-04-04,downloaded_ghee_fulltext,title_only,title_ghee_products_adulterated_fake,"((article_title:ghee OR article_title:""cow ghee"" OR article_title:""desi ghee"" OR article_title:""pure ghee"" OR article_title:""loose ghee"") AND (article_title:adulterated OR article_title:fake) AND language:en)",likely_relevant,100,high,ghee product term in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,ghee,adulterated,1
,1187,"Fdca Seizes 2,700 Litres Of Adulterated Ghee",https://timesofindia.indiatimes.com/city/ahmedabad/fdca-seizes-2700-litres-of-adulterated-ghee/articleshow/109447299.cms,indiatimes.com,timesofindia.indiatimes.com,2024-04-20,downloaded_ghee_fulltext,phrase,phrase_suspected_adulterated_ghee,"(""suspected adulterated ghee"" AND language:en)",likely_relevant,100,high,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,adulterated ghee; ghee,adulterated,1
,5914,"13,700 litres of spurious ghee seized from a factory in Jaipur",https://www.thehansindia.com/news/national/13700-litres-of-spurious-ghee-seized-from-a-factory-in-jaipur-879061,thehansindia.com,thehansindia.com,2024-05-17,downloaded_ghee_fulltext,title_only,title_ghee_enforcement,"((article_title:ghee OR article_title:""cow ghee"" OR article_title:""desi ghee"" OR article_title:""pure ghee"" OR article_title:""loose ghee"") AND (article_title:fssai OR article_title:fda OR article_title:""food safety"" OR article_title:raid OR article_title:seized) AND language:en)",likely_relevant,100,high,ghee product term in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,ghee,seized,1
,1143,450 litre spurious ghee seized from retail mart in city,https://timesofindia.indiatimes.com/city/jaipur/450-litre-spurious-ghee-seized-from-retail-mart-in-city/articleshow/111151772.cms,indiatimes.com,timesofindia.indiatimes.com,2024-06-21,downloaded_ghee_fulltext,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",likely_relevant,100,high,ghee product term in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,ghee,seized,1
,1142,"FIR registered against retail mart, company in adulterated ghee case",https://timesofindia.indiatimes.com/city/jaipur/fir-registered-against-retail-mart-company-in-adulterated-ghee-case/articleshow/111178942.cms,indiatimes.com,timesofindia.indiatimes.com,2024-06-22,downloaded_ghee_fulltext,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",likely_relevant,100,high,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,adulterated ghee; ghee,adulterated,1
,5513,Food safety team seizes fake ghee at Jhotwara retail mart,https://timesofindia.indiatimes.com/city/jaipur/food-safety-team-seizes-fake-ghee-at-jhotwara-retail-mart/articleshow/111198853.cms,indiatimes.com,timesofindia.indiatimes.com,2024-06-23,downloaded_ghee_fulltext,title_only,title_ghee_products_adulterated_fake,"((article_title:ghee OR article_title:""cow ghee"" OR article_title:""desi ghee"" OR article_title:""pure ghee"" OR article_title:""loose ghee"") AND (article_title:adulterated OR article_title:fake) AND language:en)",likely_relevant,100,high,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,fake ghee; ghee,fake; food safety,1
,1185,FDCA Seizes â¹14 Lakh Worth of Adulterated Ghee and Palmolein Oil in Navsari,https://timesofindia.indiatimes.com/city/ahmedabad/adulterated-ghee-palmolein-oil-worth-14l-seized/articleshow/111215219.cms,indiatimes.com,timesofindia.indiatimes.com,2024-06-24,downloaded_ghee_fulltext,phrase,phrase_suspected_adulterated_ghee,"(""suspected adulterated ghee"" AND language:en)",likely_relevant,100,high,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,adulterated ghee; ghee,adulterated; seized,1
,4995,"Over 3,000 Kg Of 'Adulterated' Ghee, Palm Oil Worth Rs 14 Lakh Seized In Gujarat",https://www.ndtv.com/india-news/gujarat-fdca-seizes-3-000-kg-of-adulterated-ghee-in-navsari-5955331,ndtv.com,ndtv.com,2024-06-24,failed,boolean,boolean_ghee_products_adulterated_fake_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",likely_relevant,100,high,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,adulterated ghee; ghee,adulterated; seized,1
,1141,Thousands of tonnes of adulterated ghee seized: Hereâs how to identify fake ghee,https://timesofindia.indiatimes.com/life-style/food-news/thousands-of-tonnes-of-adulterated-ghee-seized-heres-how-to-identify-fake-ghee/articleshow/111258066.cms,indiatimes.com,timesofindia.indiatimes.com,2024-06-25,downloaded_ghee_fulltext,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",likely_relevant,100,high,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,adulterated ghee; fake ghee; ghee,adulterated; fake; seized,1
,5907,Spurious Sumul ghee seized,https://timesofindia.indiatimes.com/city/surat/spurious-sumul-ghee-seized-in-surat/articleshow/112359014.cms,indiatimes.com,timesofindia.indiatimes.com,2024-08-08,downloaded_ghee_fulltext,title_only,title_ghee_enforcement,"((article_title:ghee OR article_title:""cow ghee"" OR article_title:""desi ghee"" OR article_title:""pure ghee"" OR article_title:""loose ghee"") AND (article_title:fssai OR article_title:fda OR article_title:""food safety"" OR article_title:raid OR article_title:seized) AND language:en)",likely_relevant,100,high,ghee product term in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,ghee,seized,1
